yes,0x6,N/A,N/A,Field,EAX,18,18,1,Low Latency and Post IA32_HWP_REQUEST,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EAX,19,19,1,HW_FEEDBACK,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EAX,20,20,1,Voting Rights (new in GLC?),#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EAX,21,21,1,HWP Thread Info,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EAX,22,22,1,Reserved_22,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EAX,23,23,1,HGS+,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EAX,31,24,8,Reserved_31_24,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EBX,3,0,4,Interrupt Thresholds,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EBX,31,4,28,Reserved,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,ECX,0,0,1,Hardware Coordination Feedback,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,ECX,1,1,1,ACNT2,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,ECX,2,2,1,Reserved_2,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,ECX,3,3,1,Performance-Energy Bias,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,ECX,31,4,28,Reserved_31_4,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EDX,7,0,8,Supported Capabilities bitmap,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EDX,11,8,4,HW Feedback Table size,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EDX,15,12,4,Reserved,#VE,0,#VE injected to the TD,,
yes,0x6,N/A,N/A,Field,EDX,31,16,16,HW Feedback Table Indication,#VE,0,#VE injected to the TD,,
yes,0x7,0x0,0x0,Sub-Leaf,,,,,Leaf 0x7 / Sub-Leaf 0x0,,,,,
yes,0x7,0x0,0x0,Field,EAX,31,0,32,Max Sub-Leaves,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EBX,0,0,1,FSGSBASE,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EBX,1,1,1,IA32_TSC_ADJUST,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EBX,2,2,1,SGX,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EBX,3,3,1,BMI1,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x0,0x0,Field,EBX,4,4,1,HLE,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EBX,5,5,1,AVX2,XFAM & Native,XFAM[2],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EBX,6,6,1,FDP_EXCPTN_ONLY,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EBX,7,7,1,SMEP,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EBX,8,8,1,BMI2,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x0,0x0,Field,EBX,9,9,1,Enhanced REP MOVSB/STOSB,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EBX,10,10,1,INVPCID,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EBX,11,11,1,RTM,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EBX,12,12,1,PQM,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x0,0x0,Field,EBX,13,13,1,FCS/FDS Deprecation,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EBX,14,14,1,MPX,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EBX,15,15,1,Cache QoS Enforcement,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x0,0x0,Field,EBX,16,16,1,AVX512F,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EBX,17,17,1,AVX512DQ,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EBX,18,18,1,RDSEED,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EBX,19,19,1,ADCX/ADOX,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x0,0x0,Field,EBX,20,20,1,SMAP/CLAC/STAC,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EBX,21,21,1,AVX512_IFMA,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EBX,22,22,1,PCOMMIT,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EBX,23,23,1,CLFLUSHOPT,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EBX,24,24,1,CLWB,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EBX,25,25,1,RTIT,XFAM & Native,XFAM[8],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EBX,26,26,1,AVX512PF,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EBX,27,27,1,AVX512ER,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EBX,28,28,1,AVX512CD,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EBX,29,29,1,SHA,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EBX,30,30,1,AVX512BW,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EBX,31,31,1,AVX512VL,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,0,0,1,PREFETCHWT1,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,ECX,1,1,1,AVX512VBMI,XFAM & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,2,2,1,UMIP,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,ECX,3,3,1,PKU,XFAM & Native,XFAM[9],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,4,4,1,OSPKE,Calculated,CR4.PKE,Bit field is computed by the Intel TDX module at TD run time,,
yes,0x7,0x0,0x0,Field,ECX,5,5,1,MONITORX/MWAITX,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x0,0x0,Field,ECX,6,6,1,AVX512_VBMI2,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,7,7,1,CET Shadow Stack,XFAM & Native,XFAM[12:11],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,8,8,1,GFNI,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,ECX,9,9,1,VAES,XFAM & Configured & Native,XFAM[2],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,10,10,1,VPCLMULQDQ,XFAM & Configured & Native,XFAM[2],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,11,11,1,AVX512_VNNI,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,12,12,1,AVX512_BITALG,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,13,13,1,TME,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x0,0x0,Field,ECX,14,14,1,AVX512_VPOPCNTDQ,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,15,15,1,FZM,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,ECX,16,16,1,57 bit Address Support,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,ECX,21,17,5,MAWAU for MPX,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,ECX,22,22,1,RDPID,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,ECX,23,23,1,KL_ENABLED,Attribute & Native,KL,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,ECX,24,24,1,BUSLOCK,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,ECX,25,25,1,CLDEMOTE,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,ECX,26,26,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,ECX,27,27,1,MOVDIRI,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,ECX,28,28,1,MOVDIR64B,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,ECX,29,29,1,ENQCMD,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,ECX,30,30,1,SGX_LC,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,ECX,31,31,1,PKS,Attribute & Native,PKS,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,0,0,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,1,1,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,2,2,1,AVX512_4VNNIW,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,3,3,1,AVX512_4FMAPS,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,4,4,1,Fast Short REP MOV,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EDX,5,5,1,ULI,XFAM & Native,XFAM[14],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,6,6,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,7,7,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,8,8,1,AVX512_VP2INTERSECT,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,9,9,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,10,10,1,MD_CLEAR supported,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EDX,11,11,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,12,12,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,13,13,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,14,14,1,SERIALIZE Inst,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EDX,15,15,1,Hetero Part,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EDX,16,16,1,TSXLDTRK,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EDX,17,17,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,18,18,1,PCONFIG,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x0,0x0,Field,EDX,19,19,1,Architectural LBR support,XFAM & Native,XFAM[15],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,20,20,1,CET,XFAM & Native,XFAM[12:11],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,21,21,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x0,0x0,Field,EDX,22,22,1,TMUL_AMX-BF16,XFAM & Native,XFAM[18:17],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,23,23,1,FP16,XFAM & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,24,24,1,TMUL_AMX-TILE,XFAM & Native,XFAM[18:17],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,25,25,1,TMUL_AMX-INT8,XFAM & Native,XFAM[18:17],"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s XFAM, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x0,0x0,Field,EDX,26,26,1,IBRS (indirect branch restricted speculation),Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EDX,27,27,1,STIBP (single thread indirect branch predictors),Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EDX,28,28,1,L1D_FLUSH.  IA32_FLUSH_CMD support.,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x0,0x0,Field,EDX,29,29,1,IA32_ARCH_CAPABILITIES Support,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EDX,30,30,1,IA32_CORE_CAPABILITIES Present,Fixed,0,Fixed,0x1,
yes,0x7,0x0,0x0,Field,EDX,31,31,1,SSBD (Speculative Store Bypass Disable),Fixed,0,Fixed,0x1,
yes,0x7,0x1,0x1,Sub-Leaf,,,,,Leaf 0x7 / Sub-Leaf 0x1,,,,,
yes,0x7,0x1,0x1,Field,EAX,0,0,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,1,1,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,2,2,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,3,3,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,4,4,1,VEX VNNI,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x1,0x1,Field,EAX,5,5,1,AVX512_BF16,XFAM & Configured & Native,XFAM[7:5],"Bits that the host VMM directly configures at guest TD initialization, based on both the guest TD’s XFAM and direct configuration, to either allow their native value or to have a value of 0.  ",,
yes,0x7,0x1,0x1,Field,EAX,6,6,1,LASS,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x1,0x1,Field,EAX,7,7,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,8,8,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,9,9,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,10,10,1,Fast Zero-Length MOVSB,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x1,0x1,Field,EAX,11,11,1,Fast Short STOSB,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x1,0x1,Field,EAX,12,12,1,Fast short CMPSB/SCASB,Native,0,Bit field value reflects the native value returned by executing CPUID.,,
yes,0x7,0x1,0x1,Field,EAX,21,13,9,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,22,22,1,HRESET,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,23,23,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,24,24,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,25,25,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EAX,26,26,1,LAM,Configured & Native,0,"Bits that the host VMM directly configures at guest TD initialization, to either allow their native value or to have a value of 0.  These are typically CPU features that the host VMM can disable.",,
yes,0x7,0x1,0x1,Field,EAX,31,27,5,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EBX,29,0,30,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EBX,30,30,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EBX,31,31,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,ECX,31,0,32,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EDX,0,0,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EDX,1,1,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EDX,2,2,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EDX,3,3,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EDX,4,4,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EDX,5,5,1,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x7,0x1,0x1,Field,EDX,31,6,26,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x8,N/A,N/A,Leaf,,,,,Leaf 0x8,,,,,
yes,0x8,N/A,N/A,Field,EAX,31,0,32,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x8,N/A,N/A,Field,EBX,31,0,32,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x8,N/A,N/A,Field,ECX,31,0,32,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x8,N/A,N/A,Field,EDX,31,0,32,Reserved,Fixed,0x0,Bit field is always reported as a fixed value to the TD.,,
yes,0x9,N/A,N/A,Leaf,,,,,Leaf 0x9,,,#VE,,
yes,0x9,N/A,N/A,Field,EAX,31,0,32,IA32_PLATFORM_DCA_CAP,#VE,0,#VE injected to the TD,,
yes,0x9,N/A,N/A,Field,EBX,31,0,32,Reserved,#VE,0,#VE injected to the TD,,
yes,0x9,N/A,N/A,Field,ECX,31,0,32,Reserved,#VE,0,#VE injected to the TD,,
yes,0x9,N/A,N/A,Field,EDX,31,0,32,Reserved,#VE,0,#VE injected to the TD,,
yes,0xa,N/A,N/A,Leaf,,,,,Leaf 0xa,,,,,
yes,0xa,N/A,N/A,Field,EAX,7,0,8,Version,Attribute & Native,PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES, to either allow their native value or to have a value of 0.  ",,
yes,0xa,N/A,N/A,Field,EAX,15,8,8,Number of GP Counters,Attribute & Native,PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES, to either allow their native value or to have a value of 0.  ",,
yes,0xa,N/A,N/A,Field,EAX,23,16,8,Width of GP Counters,Attribute & Native,PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES, to either allow their native value or to have a value of 0.  ",,
yes,0xa,N/A,N/A,Field,EAX,31,24,8,Length of EBX Vector,"Attribute & Min(Native, Configured)",PERFMON,"Bits field that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, the virtual field value is the minimum of the configured value and native value.  Else, the virtual field value is 0.  ",,
yes,0xa,N/A,N/A,Field,EBX,0,0,1,Core Cycles Not Available,Attribute & (Native | Configured),PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, virtual bit value is a bitwise-or of the native value and the configuration value.  Else, the virtual bit value is 0.  ",,
yes,0xa,N/A,N/A,Field,EBX,1,1,1,Instructions Retired Not Available,Attribute & (Native | Configured),PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, virtual bit value is a bitwise-or of the native value and the configuration value.  Else, the virtual bit value is 0.  ",,
yes,0xa,N/A,N/A,Field,EBX,2,2,1,Reference Cycles Not Available,Attribute & (Native | Configured),PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, virtual bit value is a bitwise-or of the native value and the configuration value.  Else, the virtual bit value is 0.  ",,
yes,0xa,N/A,N/A,Field,EBX,3,3,1,Last-Level Cache References Not Available,Attribute & (Native | Configured),PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, virtual bit value is a bitwise-or of the native value and the configuration value.  Else, the virtual bit value is 0.  ",,
yes,0xa,N/A,N/A,Field,EBX,4,4,1,Last-Level Cache Misses Not Available,Attribute & (Native | Configured),PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, virtual bit value is a bitwise-or of the native value and the configuration value.  Else, the virtual bit value is 0.  ",,
yes,0xa,N/A,N/A,Field,EBX,5,5,1,Branch Instruction Retired Not Available,Attribute & (Native | Configured),PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, virtual bit value is a bitwise-or of the native value and the configuration value.  Else, the virtual bit value is 0.  ",,
yes,0xa,N/A,N/A,Field,EBX,6,6,1,Branch Mispredict Retired Not Available,Attribute & (Native | Configured),PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, virtual bit value is a bitwise-or of the native value and the configuration value.  Else, the virtual bit value is 0.  ",,
yes,0xa,N/A,N/A,Field,EBX,7,7,1,Top-down slots event not available,Attribute & (Native | Configured),PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, virtual bit value is a bitwise-or of the native value and the configuration value.  Else, the virtual bit value is 0.  ",,
yes,0xa,N/A,N/A,Field,EBX,31,8,24,Other events not available bitmap,Attribute & (Native | Configured),PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES and direct configuration.  If the specified ATTRIBUTES bit is set, virtual bit value is a bitwise-or of the native value and the configuration value.  Else, the virtual bit value is 0.  ",,
yes,0xa,N/A,N/A,Field,ECX,31,0,32,Fixed Counter Support Bitmap,Attribute & Native,PERFMON,"Bits that the host VMM directly configures at guest TD initialization, based on the guest TD’s ATTRIBUTES, to either allow their native value or to have a value of 0.  ",,
