,,,,,,
,,,,,,
0x0571,0x0571,0x1,IA32_RTIT_STATUS,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x0572,0x0572,0x1,IA32_RTIT_CR3_MATCH,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x0580,0x0580,0x1,IA32_RTIT_ADDR0_A,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x0581,0x0581,0x1,IA32_RTIT_ADDR0_B,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x0582,0x0582,0x1,IA32_RTIT_ADDR1_A,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x0583,0x0583,0x1,IA32_RTIT_ADDR1_B,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x0584,0x0584,0x1,IA32_RTIT_ADDR2_A,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x0585,0x0585,0x1,IA32_RTIT_ADDR2_B,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x0586,0x0586,0x1,IA32_RTIT_ADDR3_A,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x0587,0x0587,0x1,IA32_RTIT_ADDR3_B,Inject_GP(~XFAM[8]),Inject_GP(~XFAM[8]),
0x05D0,0x05D0,0x1,IA32_MPRR_CAP,#VE,#VE,#VE
0x05D1,0x05D1,0x1,IA32_MPRR_EN_ATTR_DEFAULT,#VE,#VE,#VE
0x05D2,0x05D2,0x1,IA32_MPRR_LOW_ADDR1,#VE,#VE,#VE
0x05D3,0x05D3,0x1,IA32_MPRR_HIGH_ADDR1,#VE,#VE,#VE
0x05D4,0x05D4,0x1,IA32_MPRR_EN_ATTR_ATTR1,#VE,#VE,#VE
0x05D5,0x05D5,0x1,IA32_MPRR_LOW_ADDR2,#VE,#VE,#VE
0x05D6,0x05D6,0x1,IA32_MPRR_HIGH_ADDR2,#VE,#VE,#VE
0x05D7,0x05D7,0x1,IA32_MPRR_EN_ATTR_ATTR2,#VE,#VE,#VE
0x05D8,0x05D8,0x1,IA32_MPRR_LOW_ADDR3,#VE,#VE,#VE
0x05D9,0x05D9,0x1,IA32_MPRR_HIGH_ADDR3,#VE,#VE,#VE
0x05DA,0x05DA,0x1,IA32_MPRR_EN_ATTR_ATTR3,#VE,#VE,#VE
0x05DB,0x05DB,0x1,IA32_MPRR_LOW_ADDR4,#VE,#VE,#VE
0x05DC,0x05DC,0x1,IA32_MPRR_HIGH_ADDR4,#VE,#VE,#VE
0x05DD,0x05DD,0x1,IA32_MPRR_EN_ATTR_ATTR4,#VE,#VE,#VE
0x05DE,0x05DE,0x1,IA32_MPRR_LOW_ADDR5,#VE,#VE,#VE
0x05DF,0x05DF,0x1,IA32_MPRR_HIGH_ADDR5,#VE,#VE,#VE
0x05E0,0x05E0,0x1,IA32_MPRR_EN_ATTR_ATTR5,#VE,#VE,#VE
0x05E1,0x05E1,0x1,IA32_MPRR_LOW_ADDR6,#VE,#VE,#VE
0x05E2,0x05E2,0x1,IA32_MPRR_HIGH_ADDR6,#VE,#VE,#VE
0x05E3,0x05E3,0x1,IA32_MPRR_EN_ATTR_ATTR6,#VE,#VE,#VE
0x05E4,0x05E4,0x1,IA32_MPRR_LOW_ADDR7,#VE,#VE,#VE
0x05E5,0x05E5,0x1,IA32_MPRR_HIGH_ADDR7,#VE,#VE,#VE
0x05E6,0x05E6,0x1,IA32_MPRR_EN_ATTR_ATTR7,#VE,#VE,#VE
0x05E7,0x05E7,0x1,IA32_MPRR_LOW_ADDR8,#VE,#VE,#VE
0x05E8,0x05E8,0x1,IA32_MPRR_HIGH_ADDR8,#VE,#VE,#VE
0x05E9,0x05E9,0x1,IA32_MPRR_EN_ATTR_ATTR8,#VE,#VE,#VE
0x05EA,0x05EA,0x1,IA32_MPRR_LOW_ADDR9,#VE,#VE,#VE
0x05EB,0x05EB,0x1,IA32_MPRR_HIGH_ADDR9,#VE,#VE,#VE
0x05EC,0x05EC,0x1,IA32_MPRR_EN_ATTR_ATTR9,#VE,#VE,#VE
0x05ED,0x05ED,0x1,IA32_MPRR_LOW_ADDR10,#VE,#VE,#VE
0x05EE,0x05EE,0x1,IA32_MPRR_HIGH_ADDR10,#VE,#VE,#VE
0x05EF,0x05EF,0x1,IA32_MPRR_EN_ATTR_ATTR10,#VE,#VE,#VE
0x05F0,0x05F0,0x1,IA32_MPRR_LOW_ADDR11,#VE,#VE,#VE
0x05F1,0x05F1,0x1,IA32_MPRR_HIGH_ADDR11,#VE,#VE,#VE
0x05F2,0x05F2,0x1,IA32_MPRR_EN_ATTR_ATTR11,#VE,#VE,#VE
0x05F3,0x05F3,0x1,IA32_MPRR_LOW_ADDR12,#VE,#VE,#VE
0x05F4,0x05F4,0x1,IA32_MPRR_HIGH_ADDR12,#VE,#VE,#VE
0x05F5,0x05F5,0x1,IA32_MPRR_EN_ATTR_ATTR12,#VE,#VE,#VE
0x05F6,0x05F6,0x1,IA32_MPRR_LOW_ADDR13,#VE,#VE,#VE
0x05F7,0x05F7,0x1,IA32_MPRR_HIGH_ADDR13,#VE,#VE,#VE
0x05F8,0x05F8,0x1,IA32_MPRR_EN_ATTR_ATTR13,#VE,#VE,#VE
0x05F9,0x05F9,0x1,IA32_MPRR_LOW_ADDR14,#VE,#VE,#VE
0x05FA,0x05FA,0x1,IA32_MPRR_HIGH_ADDR14,#VE,#VE,#VE
0x05FB,0x05FB,0x1,IA32_MPRR_EN_ATTR_ATTR14,#VE,#VE,#VE
0x05FC,0x05FC,0x1,IA32_MPRR_LOW_ADDR15,#VE,#VE,#VE
0x05FD,0x05FD,0x1,IA32_MPRR_HIGH_ADDR15,#VE,#VE,#VE
0x0600,0x0600,0x1,IA32_DS_AREA,Fatal (should not happen),Fatal (should not happen),
0x06A0,0x06A0,0x1,IA32_U_CET,Inject_GP(~(XFAM[11] | XFAM[12])),Inject_GP(~(XFAM[11] | XFAM[12])),
0x06A2,0x06A2,0x1,IA32_S_CET,Inject_GP(~(XFAM[11] | XFAM[12])),Inject_GP(~(XFAM[11] | XFAM[12])),
0x06A4,0x06A4,0x1,IA32_PL0_SSP,Inject_GP(~(XFAM[11] | XFAM[12])),Inject_GP(~(XFAM[11] | XFAM[12])),
0x06A5,0x06A5,0x1,IA32_PL1_SSP,Inject_GP(~(XFAM[11] | XFAM[12])),Inject_GP(~(XFAM[11] | XFAM[12])),
0x06A6,0x06A6,0x1,IA32_PL2_SSP,Inject_GP(~(XFAM[11] | XFAM[12])),Inject_GP(~(XFAM[11] | XFAM[12])),
0x06A7,0x06A7,0x1,IA32_PL3_SSP,Inject_GP(~(XFAM[11] | XFAM[12])),Inject_GP(~(XFAM[11] | XFAM[12])),
0x06A8,0x06A8,0x1,IA32_INTERRUPT_SSP_TABLE_ADDR,Inject_GP(~(XFAM[11] | XFAM[12])),Inject_GP(~(XFAM[11] | XFAM[12])),
0x06E0,0x06E0,0x1,IA32_TSC_DEADLINE,inject_GP_or_VE( ~virt. CPUID(0x1).ECX[24]),inject_GP_or_VE( ~virt. CPUID(0x1).ECX[24]),
0x06E1,0x06E1,0x1,IA32_PKRS,Inject_GP(~PKS),Inject_GP(~PKS),
0x0770,0x0770,0x1,IA32_PM_ENABLE,#VE,#VE,#VE
0x0771,0x0771,0x1,IA32_HWP_CAPABILITIES,#VE,#VE,#VE
0x0772,0x0772,0x1,IA32_HWP_REQUEST_PKG,#VE,#VE,#VE
0x0773,0x0773,0x1,IA32_HWP_INTERRUPT,#VE,#VE,#VE
0x0774,0x0774,0x1,IA32_HWP_REQUEST,#VE,#VE,#VE
0x0775,0x0775,0x1,IA32_PECI_HWP_REQUEST_INFO,#VE,#VE,#VE
0x0776,0x0776,0x1,IA32_HWP_CTL,#VE,#VE,#VE
0x0777,0x0777,0x1,IA32_HWP_STATUS,#VE,#VE,#VE
0x0793,0x0793,0x1,EXTENDED_MCG_PTR,#VE,#VE,#VE
0x0800,0x0801,0x2,Reserved for xAPIC MSRs,#GP(0),#GP(0),
0x0802,0x0802,0x1,IA32_X2APIC_APICID,#VE,#VE,#VE
0x0803,0x0803,0x1,IA32_X2APIC_VERSION,#VE,#VE,#VE
0x0804,0x0807,0x4,Reserved for xAPIC MSRs,#GP(0),#GP(0),
0x0808,0x0808,0x1,IA32_X2APIC_TPR,Fatal (should not happen),Fatal (should not happen),
0x0809,0x0809,0x1,Reserved for xAPIC MSRs,Fatal (should not happen),Fatal (should not happen),
0x080A,0x080A,0x1,IA32_X2APIC_PPR,Fatal (should not happen),Fatal (should not happen),
0x080B,0x080B,0x1,IA32_X2APIC_EOI,Fatal (should not happen),Fatal (should not happen),
0x080C,0x080C,0x1,Reserved for xAPIC MSRs,Fatal (should not happen),Fatal (should not happen),
0x080D,0x080D,0x1,IA32_X2APIC_LDR,#VE,#VE,#VE
0x080E,0x080E,0x1,Reserved for xAPIC MSRs,Fatal (should not happen),Fatal (should not happen),
0x080F,0x080F,0x1,IA32_X2APIC_SIVR,#VE,#VE,#VE
0x0810,0x0817,0x8,IA32_X2APIC_ISRx,Fatal (should not happen),Fatal (should not happen),
0x0818,0x081F,0x8,IA32_X2APIC_TMRx,Fatal (should not happen),Fatal (should not happen),
0x0820,0x0827,0x8,IA32_X2APIC_IRRx,Fatal (should not happen),Fatal (should not happen),
0x0828,0x0828,0x1,IA32_X2APIC_ESR,#VE,#VE,#VE
0x0829,0x082E,0x6,Reserved for xAPIC MSRs,#GP(0),#GP(0),
0x082F,0x082F,0x1,IA32_X2APIC_LVT_CMCI,#VE,#VE,#VE
0x0830,0x0830,0x1,IA32_X2APIC_ICR,#VE,#VE,#VE
0x0831,0x0831,0x1,Reserved for xAPIC MSRs,#GP(0),#GP(0),
0x0832,0x0832,0x1,IA32_X2APIC_LVT_TIMER,#VE,#VE,#VE
0x0833,0x0833,0x1,IA32_X2APIC_LVT_THERMAL,#VE,#VE,#VE
0x0834,0x0834,0x1,IA32_X2APIC_LVT_PMI,#VE,#VE,#VE
0x0835,0x0835,0x1,IA32_X2APIC_LVT_LINT0,#VE,#VE,#VE
0x0836,0x0836,0x1,IA32_X2APIC_LVT_LINT1,#VE,#VE,#VE
0x0837,0x0837,0x1,IA32_X2APIC_LVT_ERROR,#VE,#VE,#VE
0x0838,0x0838,0x1,IA32_X2APIC_INIT_COUNT,#VE,#VE,#VE
0x0839,0x0839,0x1,IA32_X2APIC_CUR_COUNT,#VE,#VE,#VE
0x083A,0x083A,0x1,IA32_X2APIC_LVT_HWP,#VE,#VE,#VE
0x083B,0x083D,0x3,Reserved for xAPIC MSRs,#VE,#VE,#VE
0x083E,0x083E,0x1,IA32_X2APIC_DIV_CONF,#VE,#VE,#VE
0x083F,0x083F,0x1,IA32_X2APIC_SELF_IPI,Fatal (should not happen),Fatal (should not happen),
0x0840,0x087F,0x40,Reserved for xAPIC MSRs,#GP(0),#GP(0),
0x0880,0x08BF,0x40,Reserved for xAPIC MSRs,#GP(0),#GP(0),
0x08C0,0x08FF,0x40,Reserved for xAPIC MSRs,#GP(0),#GP(0),
0x0980,0x0980,0x1,IA32_PK_CFG_MSR,#VE,#VE,#VE
0x0981,0x0981,0x1,IA32_TME_CAPABILITY,"Inject_GP_or_VE (~virt. CPUID(7,0).ECX[13])","Inject_GP_or_VE (~virt. CPUID(7,0).ECX[13])",
0x0982,0x0982,0x1,IA32_TME_ACTIVATE,"Inject_GP_or_VE (~virt. CPUID(7,0).ECX[13])","Inject_GP_or_VE (~virt. CPUID(7,0).ECX[13])",
0x0983,0x0983,0x1,IA32_TME_EXCLUDE_MASK,"Inject_GP_or_VE (~virt. CPUID(7,0).ECX[13])","Inject_GP_or_VE (~virt. CPUID(7,0).ECX[13])",
0x0984,0x0984,0x1,IA32_TME_EXCLUDE_BASE,"Inject_GP_or_VE (~virt. CPUID(7,0).ECX[13])","Inject_GP_or_VE (~virt. CPUID(7,0).ECX[13])",
0x0985,0x0985,0x1,IA32_UINTR_RR,Inject_GP(~XFAM[14]),Inject_GP(~XFAM[14]),
0x0986,0x0986,0x1,IA32_UINTR_HANDLER,Inject_GP(~XFAM[14]),Inject_GP(~XFAM[14]),
0x0987,0x0987,0x1,IA32_UINTR_STACKADJUST,Inject_GP(~XFAM[14]),Inject_GP(~XFAM[14]),
0x0988,0x0988,0x1,IA32_UINTR_MISC,Inject_GP(~XFAM[14]),Inject_GP(~XFAM[14]),
0x0989,0x0989,0x1,IA32_UINTR_PD,Inject_GP(~XFAM[14]),Inject_GP(~XFAM[14]),
0x098A,0x098A,0x1,IA32_UINTR_TT,Inject_GP(~XFAM[14]),Inject_GP(~XFAM[14]),
0x098B,0x098B,0x1,IA32_MPRR-High-ADDR15,#VE,#VE,#VE
0x098C,0x098C,0x1,IA32_MPRR_EN_ATTR15,#VE,#VE,#VE
0x098D,0x098D,0x1,IA32_MPRR-Low-ADDR16,#VE,#VE,#VE
0x098E,0x098E,0x1,IA32_MPRR-High-ADDR16,#VE,#VE,#VE
0x098F,0x098F,0x1,IA32_MPRR_EN_ATTR16,#VE,#VE,#VE
0x0990,0x0990,0x1,IA32_COPY_STATUS,#VE,#VE,#VE
0x0991,0x0991,0x1,IA32_IWKeyBackup_Status,#VE,#VE,#VE
0x09A0,0x09A3,0x4,Reserved,#VE,#VE,#VE
0x09C0,0x09C3,0x4,Reserved,#VE,#VE,#VE
0x09E0,0x09E7,0x8,Reserved,#VE,#VE,#VE
0x09F0,0x09F7,0x8,Reserved,#VE,#VE,#VE
0x0A80,0x0AFF,0x80,IA32_L3_QOS_CODE_MASK_n,#VE,#VE,#VE
0x0B00,0x0B7F,0x80,IA32_L2_QOS_CODE_MASK_n,#VE,#VE,#VE
0x0B80,0x0BFF,0x80,IA32_L4_QOS_CODE_MASK_n,#VE,#VE,#VE
0x0C80,0x0C80,0x1,IA32_DEBUG_INTERFACE,Fatal (should not happen),#VE,
0x0C81,0x0C81,0x1,IA32_L3_QOS_CFG,#VE,#VE,#VE
0x0C82,0x0C82,0x1,IA32_L2_QOS_CFG,#VE,#VE,#VE
0x0C8D,0x0C8D,0x1,IA32_QM_EVTSEL,#VE,#VE,#VE
0x0C8E,0x0C8E,0x1,IA32_QM_CTR,#VE,#VE,#VE
0x0C8F,0x0C8F,0x1,IA32_PQR_ASSOC,#VE,#VE,#VE
0x0C90,0x0D0F,0x80,IA32_L3_MASK_x,#VE,#VE,#VE
0x0D10,0x0D4F,0x40,IA32_L2_MASK_x,#VE,#VE,#VE
0x0D50,0x0D8F,0x40,IA32_L2_QOS_Ext_BW_Thrtl_x,#VE,#VE,#VE
0x0D90,0x0D90,0x1,IA32_BNDCFGS,#GP(0),#GP(0),
0x0D91,0x0D91,0x1,IA32_COPY_LOCAL_TO_PLATFORM,#VE,#VE,#VE
0x0D92,0x0D92,0x1,IA32_COPY_PLATFORM_TO_LOCAL,#VE,#VE,#VE
0x0D93,0x0D93,0x1,IA32_PASID,#GP(0),#GP(0),
0x0DA0,0x0DA0,0x1,IA32_XSS,Fatal (should not happen),"if invalid or does not match XFAM
    #GP(0)
else
    Write to CPU",
0x0DB0,0x0DB0,0x1,IA32_PKG_HDC_CTL,#VE,#VE,#VE
0x0DB1,0x0DB1,0x1,IA32_PM_CTL1,#VE,#VE,#VE
0x0DB2,0x0DB2,0x1,IA32_THREAD_STALL,#VE,#VE,#VE
0x0DC0,0x0DFF,0x40,Reserved,#VE,#VE,#VE
0x1000,0x1000,0x1,IA32_MPX_LAX,#VE,#VE,#VE
0x1200,0x12FF,0x100,IA32_LBR_INFO,Inject_GP(~XFAM[15]),Inject_GP(~XFAM[15]),
0x1309,0x130B,0x3,IA32_RELOAD_FIXED_CTRx,#VE,#VE,#VE
0x1400,0x1400,0x1,IA32_SEAMRR_BASE,#VE,#VE,#VE
0x1401,0x1401,0x1,IA32_SEAMRR_MASK,#VE,#VE,#VE
0x1402,0x1402,0x1,IA32_SEAM_EXTEND,#VE,#VE,#VE
0x14C1,0x14C8,0x8,IA32_RELOAD_PMCx,#VE,#VE,#VE
0x14CE,0x14CE,0x1,IA32_LBR_CTL,Inject_GP(~XFAM[15]),Inject_GP(~XFAM[15]),
0x14CF,0x14CF,0x1,IA32_LBR_DEPTH,Inject_GP(~XFAM[15]),Inject_GP(~XFAM[15]),
0x1500,0x15FF,0x100,IA32_LBR_x_FROM_IP,Inject_GP(~XFAM[15]),Inject_GP(~XFAM[15]),
0x1600,0x16FF,0x100,IA32_LBR_x_TO_IP,Inject_GP(~XFAM[15]),Inject_GP(~XFAM[15]),
0x17D0,0x17D0,0x1,IA32_HW_FEEDBACK_PTR,#VE,#VE,#VE
0x17D1,0x17D1,0x1,IA32_HW_FEEDBACK_CONFIG,#VE,#VE,#VE
0x17D2,0x17D2,0x1,IA32_THREAD_FEEDBACK_CHAR,#VE,#VE,#VE
0x17D4,0x17D4,0x1,IA32_HW_FFEDBACK_THREAD_CONFIG,#VE,#VE,#VE
0x17DA,0x17DA,0x1,IA32_HRESET_ENABLE,#VE,#VE,#VE
0x1900,0x1900,0x1,Reserved,#VE,#VE,#VE
0x1901,0x1901,0x1,Reserved,#VE,#VE,#VE
0x1902,0x1902,0x1,Reserved,#VE,#VE,#VE
0x1903,0x1903,0x1,Reserved,#VE,#VE,#VE
0x1904,0x1904,0x1,Reserved,#VE,#VE,#VE
0x1905,0x1905,0x1,Reserved,#VE,#VE,#VE
0x1906,0x1906,0x1,Reserved,#VE,#VE,#VE
0x1907,0x1907,0x1,Reserved,#VE,#VE,#VE
0x1908,0x1908,0x1,Reserved,#VE,#VE,#VE
0x1909,0x1909,0x1,Reserved,#VE,#VE,#VE
0x190A,0x190A,0x1,Reserved,#VE,#VE,#VE
0x190B,0x190B,0x1,Reserved,#VE,#VE,#VE
0x190C,0x190C,0x1,Reserved,#VE,#VE,#VE
0x190D,0x190D,0x1,Reserved,#VE,#VE,#VE
0x190E,0x190E,0x1,Reserved,#VE,#VE,#VE
0x190F,0x190F,0x1,Reserved,#VE,#VE,#VE
0x1910,0x1910,0x1,Reserved,#VE,#VE,#VE
0x1911,0x1911,0x1,Reserved,#VE,#VE,#VE
0x1912,0x1912,0x1,Reserved,#VE,#VE,#VE
0x1913,0x1913,0x1,Reserved,#VE,#VE,#VE
0x1914,0x1914,0x1,Reserved,#VE,#VE,#VE
0x1915,0x1915,0x1,Reserved,#VE,#VE,#VE
0x1916,0x1916,0x1,Reserved,#VE,#VE,#VE
0x1917,0x1917,0x1,Reserved,#VE,#VE,#VE
0x1918,0x1918,0x1,Reserved,#VE,#VE,#VE
0x1919,0x1919,0x1,Reserved,#VE,#VE,#VE
0x191A,0x191A,0x1,Reserved,#VE,#VE,#VE
0x191B,0x191B,0x1,Reserved,#VE,#VE,#VE
0x191C,0x191C,0x1,Reserved,#VE,#VE,#VE
0x191D,0x191D,0x1,Reserved,#VE,#VE,#VE
0x191E,0x191E,0x1,Reserved,#VE,#VE,#VE
0x191F,0x191F,0x1,Reserved,#VE,#VE,#VE
0x1920,0x1920,0x1,Reserved,#VE,#VE,#VE
0x1921,0x1921,0x1,Reserved,#VE,#VE,#VE
0x1922,0x1922,0x1,Reserved,#VE,#VE,#VE
0x1923,0x1923,0x1,Reserved,#VE,#VE,#VE
0x1924,0x1924,0x1,Reserved,#VE,#VE,#VE
0x1925,0x1925,0x1,Reserved,#VE,#VE,#VE
0x1926,0x1926,0x1,Reserved,#VE,#VE,#VE
0x1927,0x1927,0x1,Reserved,#VE,#VE,#VE
0x1980,0x1980,0x1,Reserved,#VE,#VE,#VE
0x1981,0x1981,0x1,Reserved,#VE,#VE,#VE
0x1982,0x1982,0x1,Reserved,#VE,#VE,#VE
0x1983,0x1983,0x1,Reserved,#VE,#VE,#VE
0x1984,0x1984,0x1,Reserved,#VE,#VE,#VE
0x1985,0x1985,0x1,Reserved,#VE,#VE,#VE
0x1986,0x1986,0x1,Reserved,#VE,#VE,#VE
0x1987,0x1987,0x1,Reserved,#VE,#VE,#VE
0x1988,0x1988,0x1,Reserved,#VE,#VE,#VE
0x1989,0x1989,0x1,Reserved,#VE,#VE,#VE
0x198A,0x198A,0x1,Reserved,#VE,#VE,#VE
0x198B,0x198B,0x1,Reserved,#VE,#VE,#VE
0x198C,0x198C,0x1,Reserved,#VE,#VE,#VE
0x198D,0x198D,0x1,Reserved,#VE,#VE,#VE
0x198E,0x198E,0x1,Reserved,#VE,#VE,#VE
0x198F,0x198F,0x1,Reserved,#VE,#VE,#VE
0x1990,0x1990,0x1,Reserved,#VE,#VE,#VE
0x1991,0x1991,0x1,Reserved,#VE,#VE,#VE
0x1992,0x1992,0x1,Reserved,#VE,#VE,#VE
0x1993,0x1993,0x1,Reserved,#VE,#VE,#VE
0x1994,0x1994,0x1,Reserved,#VE,#VE,#VE
0x1995,0x1995,0x1,Reserved,#VE,#VE,#VE
0x1996,0x1996,0x1,Reserved,#VE,#VE,#VE
0x1997,0x1997,0x1,Reserved,#VE,#VE,#VE
0x1998,0x1998,0x1,Reserved,#VE,#VE,#VE
0x1999,0x1999,0x1,Reserved,#VE,#VE,#VE
0x199A,0x199A,0x1,Reserved,#VE,#VE,#VE
0x199B,0x199B,0x1,Reserved,#VE,#VE,#VE
0x1B01,0x1B01,0x1,IA32_UARCH_MISC_CTL,Fatal (should not happen),Fatal (should not happen),
0xC0000080,0xC0000080,0x1,IA32_EFER,Fatal (should not happen),"If TD Partitioning is supported:
- Ignore read-only bit LMA (10)
- Allow update of bit SCE (0)
- For L2, allow update of bits LME (8) and NXE (11)
- #VE on any other change
Else:
- #VE",
0xC0000081,0xC0000081,0x1,IA32_STAR,Fatal (should not happen),Fatal (should not happen),
0xC0000082,0xC0000082,0x1,IA32_LSTAR,Fatal (should not happen),Fatal (should not happen),
0xC0000083,0xC0000083,0x1,IA32_CSTAR,#VE,#VE,#VE
0xC0000084,0xC0000084,0x1,IA32_FMASK,Fatal (should not happen),Fatal (should not happen),
0xC0000100,0xC0000100,0x1,IA32_FSBASE,Fatal (should not happen),Fatal (should not happen),
0xC0000101,0xC0000101,0x1,IA32_GSBASE,Fatal (should not happen),Fatal (should not happen),
0xC0000102,0xC0000102,0x1,IA32_KERNEL_GS_BASE,Fatal (should not happen),Fatal (should not happen),
0xC0000103,0xC0000103,0x1,IA32_TSC_AUX,Fatal (should not happen),Fatal (should not happen),
